Product Name,Product ID,Price,Color,Brand,SKU,Sole-Type,Sale Percentage,  Sale Price  ,Season,Size
Trainers MENBUR,22593 Black 001,71,Black,Menbur,209308426,Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Trainers MENBUR,22632 White,66,Beige,Menbur,209308471,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots MENBUR,22615 Animal Print 0012,83,Black,Menbur,209308457,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39"
Ankle boots MENBUR,22588 Negro 0001,88,Black,Menbur,209308402,Block heel,New, product not in sale ,Fall/Winter,"36 , 37"
Ankle boots MENBUR,22573 Black 0001,83,Black,Menbur,209308389,Heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers MENBUR,22593 White 00006,71,White,Menbur,209308419,Wedge heel,New, product not in sale ,All year round,"35 , 36 , 37 , 38 , 39 , 40"
Trainers MENBUR,22568 Black,64,Black,Menbur,209308365,Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers MENBUR,22568 White,64,Beige,Menbur,209308358,Wedge heel,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trekker Boots MEINDL,Snap Junior Mid 2047 Nachtblau/Silber 68,90,Navy Blue,Meindl,209304367,not defined,New, product not in sale ,All year round,"36 , 37 , 38 , 39"
Trekker Boots 4F,D4Z20-OBDH206 32S,78,Blue,4F,209301144,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40"
Ankle boots LASOCKI,WI16-ALBA3-07 Brown,60,Brown,Lasocki,5.90E+12,Flat,0%, product not in sale ,Fall/Winter,"37 , 38 , 39 , 41"
Chelsea boots LASOCKI,WI16-SOMA-01 Black,50,Black,Lasocki,5.90E+12,Flat,0%, product not in sale ,Fall/Winter,"36 , 38 , 39 , 41"
Ankle boots LASOCKI,RST-MESA-21 Brown,50,Dark Red,Lasocki,5.90E+12,Flat,0%, product not in sale ,Spring/Summer,"36 , 37 , 38 , 39 , 41"
Footwear SPRANDI,WP07-91277-01 Black 1,35,Black,Sprandi,5.90E+12,not defined,0%, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots LASOCKI,WI23-DALIA-07 Black 3,50,Black,Lasocki,5.90E+12,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40 , 41"
Hiking Boots BADURA,Baggy-01 Black,100,Black,Badura,5.90E+12,not defined,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots GINO ROSSI,1086-01 Khaki,100,Brown,Gino Rossi,5.90E+12,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots GINO ROSSI,1086-01 Black,100,Black,Gino Rossi,5.90E+12,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Hiking Boots BADURA,Baggy-01 Beige,100,Beige,Badura,5.90E+12,not defined,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 40"
Over-Knee Boots GINO ROSSI,C009-01 Black,140,Black,Gino Rossi,5.90E+12,Block heel,0%, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Ankle boots WOJAS,55017-81 Black,95,Black,Wojas,209294804,Heel,New, product not in sale ,Fall/Winter,"37 , 38 , 39"
Ankle boots WOJAS,55015-61 Black,95,Black,Wojas,209294798,Block heel,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers ZEROC,Storo Low Gtx Jnr GORE-TEX 100270202 Black/Black,107,Black,ZeroC,209294620,Flat,New, product not in sale ,All year round,"35 , 36 , 40"
Trainers NEW BALANCE,YC373WR2 Red,59,Red,New Balance,209293609,Flat,-15%,Ä 50.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YC373WP2 Pink,59,Pink,New Balance,209293593,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YC373KR2 Dark Red,59,Dark Red,New Balance,209293579,Flat,-29%,Ä 42.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 39 , 40"
Trainers NEW BALANCE,YC373KN2 Navy Blue,59,Navy Blue,New Balance,209293562,Flat,-15%,Ä 50.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YC373KB2 Black,59,Black,New Balance,209293555,Flat,-15%,Ä 50.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YC373GS2 Pink,59,Pink,New Balance,209293548,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YC373GL2 Purple,59,Purple,New Balance,209293531,Flat,New, product not in sale ,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,WL574WU2 Grey,83,Grey,New Balance,209293524,not defined,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL574WS2 Blue,83,Blue,New Balance,209293517,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 38 , 39 , 40 , 40.5 , 41"
Trainers NEW BALANCE,WL574WL2 Beige,83,Beige,New Balance,209293487,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL574WH2 Pink,83,Pink,New Balance,209293470,not defined,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,YK570CRZ Black,47,Black,New Balance,209293647,Flat,-15%,Ä 40.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,WL574SP2 Beige Pink,88,"Beige, 
            Pink",New Balance,209293463,Flat,-10%,Ä 79.00,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,YK570CRS Blue,47,Blue,New Balance,209293630,Flat,-15%,Ä 40.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YK570CRK Black,47,Black,New Balance,209293623,Flat,-15%,Ä 40.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,YK570CRB Pink,47,Pink,New Balance,209293616,not defined,-15%,Ä 40.00,All year round,"35.5 , 36 , 37 , 37.5 , 38 , 38.5 , 39 , 40"
Trainers NEW BALANCE,WL574HB2 Black,83,Black,New Balance,209293357,Flat,-11%,Ä 74.00,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL574HA2 Brown,83,Brown,New Balance,209293340,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL574HF2 Green,83,Green,New Balance,209293388,Flat,New, product not in sale ,All year round,"36.5 , 37 , 37.5 , 38 , 39 , 40 , 41"
Trainers NEW BALANCE,WL515AC3 Black,71,Black,New Balance,209293234,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL574HD2 Pink,83,Pink,New Balance,209293371,Flat,-5%,Ä 79.00,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL515AA3 Pink,71,Pink,New Balance,209293227,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL574HC2 Green,83,Green,New Balance,209293364,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41"
Trainers NEW BALANCE,WL373ML2 Brown,71,Brown,New Balance,209293197,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WL373EN2 Beige,71,Beige,New Balance,209293173,not defined,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WS327PB Black Colourful,95,"Black, 
            Colourful",New Balance,209291520,Flat,New, product not in sale ,All year round,"36 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WS327PA Colourful,95,Colourful,New Balance,209291513,not defined,-2%,Ä 93.00,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,WS327LB Black,102,Black,New Balance,209291391,Flat,New, product not in sale ,All year round,39
Trainers NEW BALANCE,WS327LA Beige,102,Beige,New Balance,209291377,Flat,New, product not in sale ,All year round,"39 , 41"
Trainers NEW BALANCE,W5740WR1 Beige,107,Beige,New Balance,209291070,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,W5740WA1 Grey,107,Grey,New Balance,209291056,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,W5740HN1 Beige,107,Beige,New Balance,209291032,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Trainers NEW BALANCE,W5740HL1 Black,107,Black,New Balance,209291018,Flat,New, product not in sale ,All year round,"36 , 36.5 , 37 , 37.5 , 38 , 39 , 40 , 40.5 , 41 , 41.5"
Ankle boots ARA,GORE-TEX 12-48554-65 Schwarz,124,Black,Ara,209292589,Flat,New, product not in sale ,Fall/Winter,"38 , 39"
Trainers ARA,12-47494-13 Peacock,114,Green,Ara,209292527,Flat,New, product not in sale ,All year round,36.5
Trainers ARA,12-54510-12 Blau,95,Navy Blue,Ara,209292701,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Trainers ARA,12-47494-11 Schwarz,114,Black,Ara,209292510,Flat,New, product not in sale ,All year round,37
Trainers ARA,12-54510-11 Schwarz,95,Black,Ara,209292688,Flat,New, product not in sale ,All year round,"36 , 37 , 38 , 39 , 40 , 41"
Ankle boots ARA,12-47367-64 Cognac,143,Brown,Ara,209292480,Block heel,New, product not in sale ,Fall/Winter,"36 , 37.5 , 38 , 38.5 , 39 , 40 , 41"
